,tra_meas,partner,geo,2023 ,nom_anglais
3938,PAS_BRD_DEP ,BE ,IT,,Italy
3939,PAS_BRD_DEP ,BE ,LT,,Lithuania
3940,PAS_BRD_DEP ,BE ,LU,,Luxembourg
3941,PAS_BRD_DEP ,BE ,LV,,Latvia
3942,PAS_BRD_DEP ,BE ,MT,,Malta
3943,PAS_BRD_DEP ,BE ,NL,,Netherlands
3944,PAS_BRD_DEP ,BE ,PL,,Poland
3945,PAS_BRD_DEP ,BE ,PT,,Portugal
3946,PAS_BRD_DEP ,BE ,RO,,Romania
3947,PAS_BRD_DEP ,BE ,SE,,Sweden
3948,PAS_BRD_DEP ,BE ,SI,,Slovenia
3949,PAS_BRD_DEP ,BE ,SK,,Slovakia
3950,PAS_BRD_DEP ,BG ,AT,,Austria
3951,PAS_BRD_DEP ,BG ,BE,,Belgium
3952,PAS_BRD_DEP ,BG ,CY,,Cyprus
3953,PAS_BRD_DEP ,BG ,CZ,,Czech Republic
3954,PAS_BRD_DEP ,BG ,DE,,Germany
3955,PAS_BRD_DEP ,BG ,DK,,Denmark
3956,PAS_BRD_DEP ,BG ,EE,,Estonia
3957,PAS_BRD_DEP ,BG ,ES,,Spain
3958,PAS_BRD_DEP ,BG ,FI,,Finland
3959,PAS_BRD_DEP ,BG ,FR,,France
3960,PAS_BRD_DEP ,BG ,HR,,Croatia
3961,PAS_BRD_DEP ,BG ,HU,,Hungary
3962,PAS_BRD_DEP ,BG ,IE,,Ireland
3963,PAS_BRD_DEP ,BG ,IT,,Italy
3964,PAS_BRD_DEP ,BG ,LT,,Lithuania
3965,PAS_BRD_DEP ,BG ,LU,,Luxembourg
3966,PAS_BRD_DEP ,BG ,LV,,Latvia
3967,PAS_BRD_DEP ,BG ,MT,,Malta
3968,PAS_BRD_DEP ,BG ,NL,,Netherlands
3969,PAS_BRD_DEP ,BG ,PL,,Poland
3970,PAS_BRD_DEP ,BG ,PT,,Portugal
3971,PAS_BRD_DEP ,BG ,RO,,Romania
3972,PAS_BRD_DEP ,BG ,SE,,Sweden
3973,PAS_BRD_DEP ,BG ,SI,,Slovenia
3974,PAS_BRD_DEP ,BG ,SK,,Slovakia
3975,PAS_BRD_DEP ,CY ,AT,,Austria
3976,PAS_BRD_DEP ,CY ,BE,,Belgium
3977,PAS_BRD_DEP ,CY ,BG,,Bulgaria
3978,PAS_BRD_DEP ,CY ,CZ,,Czech Republic
3979,PAS_BRD_DEP ,CY ,DE,,Germany
3980,PAS_BRD_DEP ,CY ,DK,,Denmark
3981,PAS_BRD_DEP ,CY ,EE,,Estonia
3982,PAS_BRD_DEP ,CY ,ES,,Spain
3983,PAS_BRD_DEP ,CY ,FI,,Finland
3984,PAS_BRD_DEP ,CY ,FR,,France
3985,PAS_BRD_DEP ,CY ,HR,,Croatia
3986,PAS_BRD_DEP ,CY ,HU,,Hungary
3987,PAS_BRD_DEP ,CY ,IE,,Ireland
3988,PAS_BRD_DEP ,CY ,IT,,Italy
3989,PAS_BRD_DEP ,CY ,LT,,Lithuania
3990,PAS_BRD_DEP ,CY ,LU,,Luxembourg
3991,PAS_BRD_DEP ,CY ,LV,,Latvia
3992,PAS_BRD_DEP ,CY ,MT,,Malta
3993,PAS_BRD_DEP ,CY ,NL,,Netherlands
3994,PAS_BRD_DEP ,CY ,PL,,Poland
3995,PAS_BRD_DEP ,CY ,PT,,Portugal
3996,PAS_BRD_DEP ,CY ,RO,,Romania
3997,PAS_BRD_DEP ,CY ,SE,,Sweden
3998,PAS_BRD_DEP ,CY ,SI,,Slovenia
3999,PAS_BRD_DEP ,CY ,SK,,Slovakia
4000,PAS_BRD_DEP ,CZ ,AT,,Austria
4001,PAS_BRD_DEP ,CZ ,BE,,Belgium
4002,PAS_BRD_DEP ,CZ ,BG,,Bulgaria
4003,PAS_BRD_DEP ,CZ ,CY,,Cyprus
4004,PAS_BRD_DEP ,CZ ,DE,,Germany
4005,PAS_BRD_DEP ,CZ ,DK,,Denmark
4006,PAS_BRD_DEP ,CZ ,EE,,Estonia
4007,PAS_BRD_DEP ,CZ ,ES,,Spain
4008,PAS_BRD_DEP ,CZ ,FI,,Finland
4009,PAS_BRD_DEP ,CZ ,FR,,France
4010,PAS_BRD_DEP ,CZ ,HR,,Croatia
4011,PAS_BRD_DEP ,CZ ,HU,,Hungary
4012,PAS_BRD_DEP ,CZ ,IE,,Ireland
4013,PAS_BRD_DEP ,CZ ,IT,,Italy
4014,PAS_BRD_DEP ,CZ ,LT,,Lithuania
4015,PAS_BRD_DEP ,CZ ,LU,,Luxembourg
4016,PAS_BRD_DEP ,CZ ,LV,,Latvia
4017,PAS_BRD_DEP ,CZ ,MT,,Malta
4018,PAS_BRD_DEP ,CZ ,NL,,Netherlands
4019,PAS_BRD_DEP ,CZ ,PL,,Poland
4020,PAS_BRD_DEP ,CZ ,PT,,Portugal
4021,PAS_BRD_DEP ,CZ ,RO,,Romania
4022,PAS_BRD_DEP ,CZ ,SE,,Sweden
4023,PAS_BRD_DEP ,CZ ,SI,,Slovenia
4024,PAS_BRD_DEP ,CZ ,SK,,Slovakia
4025,PAS_BRD_DEP ,DE ,AT,,Austria
4026,PAS_BRD_DEP ,DE ,BE,,Belgium
4027,PAS_BRD_DEP ,DE ,BG,,Bulgaria
4028,PAS_BRD_DEP ,DE ,CY,,Cyprus
4029,PAS_BRD_DEP ,DE ,CZ,,Czech Republic
4030,PAS_BRD_DEP ,DE ,DK,,Denmark
4031,PAS_BRD_DEP ,DE ,EE,,Estonia
4032,PAS_BRD_DEP ,DE ,ES,,Spain
4033,PAS_BRD_DEP ,DE ,FI,,Finland
4034,PAS_BRD_DEP ,DE ,FR,,France
4035,PAS_BRD_DEP ,DE ,HR,,Croatia
4036,PAS_BRD_DEP ,DE ,HU,,Hungary
4037,PAS_BRD_DEP ,DE ,IE,,Ireland
4038,PAS_BRD_DEP ,DE ,IT,,Italy
4039,PAS_BRD_DEP ,DE ,LT,,Lithuania
4040,PAS_BRD_DEP ,DE ,LU,,Luxembourg
4041,PAS_BRD_DEP ,DE ,LV,,Latvia
4042,PAS_BRD_DEP ,DE ,MT,,Malta
4043,PAS_BRD_DEP ,DE ,NL,,Netherlands
4044,PAS_BRD_DEP ,DE ,PL,,Poland
4045,PAS_BRD_DEP ,DE ,PT,,Portugal
4046,PAS_BRD_DEP ,DE ,RO,,Romania
4047,PAS_BRD_DEP ,DE ,SE,,Sweden
4048,PAS_BRD_DEP ,DE ,SI,,Slovenia
4049,PAS_BRD_DEP ,DE ,SK,,Slovakia
4050,PAS_BRD_DEP ,DK ,AT,,Austria
4051,PAS_BRD_DEP ,DK ,BE,,Belgium
4052,PAS_BRD_DEP ,DK ,BG,,Bulgaria
4053,PAS_BRD_DEP ,DK ,CY,,Cyprus
4054,PAS_BRD_DEP ,DK ,CZ,,Czech Republic
4055,PAS_BRD_DEP ,DK ,DE,,Germany
4056,PAS_BRD_DEP ,DK ,EE,,Estonia
4057,PAS_BRD_DEP ,DK ,ES,,Spain
4058,PAS_BRD_DEP ,DK ,FI,,Finland
4059,PAS_BRD_DEP ,DK ,FR,,France
4060,PAS_BRD_DEP ,DK ,HR,,Croatia
4061,PAS_BRD_DEP ,DK ,HU,,Hungary
4062,PAS_BRD_DEP ,DK ,IE,,Ireland
4063,PAS_BRD_DEP ,DK ,IT,,Italy
4064,PAS_BRD_DEP ,DK ,LT,,Lithuania
4065,PAS_BRD_DEP ,DK ,LU,,Luxembourg
4066,PAS_BRD_DEP ,DK ,LV,,Latvia
4067,PAS_BRD_DEP ,DK ,MT,,Malta
4068,PAS_BRD_DEP ,DK ,NL,,Netherlands
4069,PAS_BRD_DEP ,DK ,PL,,Poland
4070,PAS_BRD_DEP ,DK ,PT,,Portugal
4071,PAS_BRD_DEP ,DK ,RO,,Romania
4072,PAS_BRD_DEP ,DK ,SE,,Sweden
4073,PAS_BRD_DEP ,DK ,SI,,Slovenia
4074,PAS_BRD_DEP ,DK ,SK,,Slovakia
4075,PAS_BRD_DEP ,EE ,AT,,Austria
4076,PAS_BRD_DEP ,EE ,BE,,Belgium
4077,PAS_BRD_DEP ,EE ,BG,,Bulgaria
4078,PAS_BRD_DEP ,EE ,CY,,Cyprus
4079,PAS_BRD_DEP ,EE ,CZ,,Czech Republic
4080,PAS_BRD_DEP ,EE ,DE,,Germany
4081,PAS_BRD_DEP ,EE ,DK,,Denmark
4082,PAS_BRD_DEP ,EE ,ES,,Spain
4083,PAS_BRD_DEP ,EE ,FI,,Finland
4084,PAS_BRD_DEP ,EE ,FR,,France
4085,PAS_BRD_DEP ,EE ,HR,,Croatia
4086,PAS_BRD_DEP ,EE ,HU,,Hungary
4087,PAS_BRD_DEP ,EE ,IE,,Ireland
4088,PAS_BRD_DEP ,EE ,IT,,Italy
4089,PAS_BRD_DEP ,EE ,LT,,Lithuania
4090,PAS_BRD_DEP ,EE ,LU,,Luxembourg
4091,PAS_BRD_DEP ,EE ,LV,,Latvia
4092,PAS_BRD_DEP ,EE ,MT,,Malta
4093,PAS_BRD_DEP ,EE ,NL,,Netherlands
4094,PAS_BRD_DEP ,EE ,PL,,Poland
4095,PAS_BRD_DEP ,EE ,PT,,Portugal
4096,PAS_BRD_DEP ,EE ,RO,,Romania
4097,PAS_BRD_DEP ,EE ,SE,,Sweden
4098,PAS_BRD_DEP ,EE ,SI,,Slovenia
4099,PAS_BRD_DEP ,EE ,SK,,Slovakia
4100,PAS_BRD_DEP ,EL ,AT,,Austria
4101,PAS_BRD_DEP ,EL ,BE,,Belgium
4102,PAS_BRD_DEP ,EL ,BG,,Bulgaria
4103,PAS_BRD_DEP ,EL ,CY,,Cyprus
4104,PAS_BRD_DEP ,EL ,CZ,,Czech Republic
4105,PAS_BRD_DEP ,EL ,DE,,Germany
4106,PAS_BRD_DEP ,EL ,DK,,Denmark
4107,PAS_BRD_DEP ,EL ,EE,,Estonia
4108,PAS_BRD_DEP ,EL ,ES,,Spain
4109,PAS_BRD_DEP ,EL ,FI,,Finland
4110,PAS_BRD_DEP ,EL ,FR,,France
4111,PAS_BRD_DEP ,EL ,HR,,Croatia
4112,PAS_BRD_DEP ,EL ,HU,,Hungary
4113,PAS_BRD_DEP ,EL ,IE,,Ireland
4114,PAS_BRD_DEP ,EL ,IT,,Italy
4115,PAS_BRD_DEP ,EL ,LT,,Lithuania
4116,PAS_BRD_DEP ,EL ,LU,,Luxembourg
4117,PAS_BRD_DEP ,EL ,LV,,Latvia
4118,PAS_BRD_DEP ,EL ,MT,,Malta
4119,PAS_BRD_DEP ,EL ,NL,,Netherlands
4120,PAS_BRD_DEP ,EL ,PL,,Poland
4121,PAS_BRD_DEP ,EL ,PT,,Portugal
4122,PAS_BRD_DEP ,EL ,RO,,Romania
4123,PAS_BRD_DEP ,EL ,SE,,Sweden
4124,PAS_BRD_DEP ,EL ,SI,,Slovenia
4125,PAS_BRD_DEP ,EL ,SK,,Slovakia
4126,PAS_BRD_DEP ,ES ,AT,,Austria
4127,PAS_BRD_DEP ,ES ,BE,,Belgium
4128,PAS_BRD_DEP ,ES ,BG,,Bulgaria
4129,PAS_BRD_DEP ,ES ,CY,,Cyprus
4130,PAS_BRD_DEP ,ES ,CZ,,Czech Republic
4131,PAS_BRD_DEP ,ES ,DE,,Germany
4132,PAS_BRD_DEP ,ES ,DK,,Denmark
4133,PAS_BRD_DEP ,ES ,EE,,Estonia
4134,PAS_BRD_DEP ,ES ,FI,,Finland
4135,PAS_BRD_DEP ,ES ,FR,,France
4136,PAS_BRD_DEP ,ES ,HR,,Croatia
4137,PAS_BRD_DEP ,ES ,HU,,Hungary
4138,PAS_BRD_DEP ,ES ,IE,,Ireland
4139,PAS_BRD_DEP ,ES ,IT,,Italy
4140,PAS_BRD_DEP ,ES ,LT,,Lithuania
4141,PAS_BRD_DEP ,ES ,LU,,Luxembourg
4142,PAS_BRD_DEP ,ES ,LV,,Latvia
4143,PAS_BRD_DEP ,ES ,MT,,Malta
4144,PAS_BRD_DEP ,ES ,NL,,Netherlands
4145,PAS_BRD_DEP ,ES ,PL,,Poland
4146,PAS_BRD_DEP ,ES ,PT,,Portugal
4147,PAS_BRD_DEP ,ES ,RO,,Romania
4148,PAS_BRD_DEP ,ES ,SE,,Sweden
4149,PAS_BRD_DEP ,ES ,SI,,Slovenia
4150,PAS_BRD_DEP ,ES ,SK,,Slovakia
4151,PAS_BRD_DEP ,EU27_2007 ,AT,,Austria
4152,PAS_BRD_DEP ,EU27_2007 ,BE,,Belgium
4153,PAS_BRD_DEP ,EU27_2007 ,BG,,Bulgaria
4154,PAS_BRD_DEP ,EU27_2007 ,CY,,Cyprus
4155,PAS_BRD_DEP ,EU27_2007 ,CZ,,Czech Republic
4156,PAS_BRD_DEP ,EU27_2007 ,DE,,Germany
4157,PAS_BRD_DEP ,EU27_2007 ,DK,,Denmark
4158,PAS_BRD_DEP ,EU27_2007 ,EE,,Estonia
4159,PAS_BRD_DEP ,EU27_2007 ,ES,,Spain
4160,PAS_BRD_DEP ,EU27_2007 ,FI,,Finland
4161,PAS_BRD_DEP ,EU27_2007 ,FR,,France
4162,PAS_BRD_DEP ,EU27_2007 ,HR,,Croatia
4163,PAS_BRD_DEP ,EU27_2007 ,HU,,Hungary
4164,PAS_BRD_DEP ,EU27_2007 ,IE,,Ireland
4165,PAS_BRD_DEP ,EU27_2007 ,IT,,Italy
4166,PAS_BRD_DEP ,EU27_2007 ,LT,,Lithuania
4167,PAS_BRD_DEP ,EU27_2007 ,LU,,Luxembourg
4168,PAS_BRD_DEP ,EU27_2007 ,LV,,Latvia
4169,PAS_BRD_DEP ,EU27_2007 ,MT,,Malta
4170,PAS_BRD_DEP ,EU27_2007 ,NL,,Netherlands
4171,PAS_BRD_DEP ,EU27_2007 ,PL,,Poland
4172,PAS_BRD_DEP ,EU27_2007 ,PT,,Portugal
4173,PAS_BRD_DEP ,EU27_2007 ,RO,,Romania
4174,PAS_BRD_DEP ,EU27_2007 ,SE,,Sweden
4175,PAS_BRD_DEP ,EU27_2007 ,SI,,Slovenia
4176,PAS_BRD_DEP ,EU27_2007 ,SK,,Slovakia
4177,PAS_BRD_DEP ,EU27_2020 ,AT,,Austria
4178,PAS_BRD_DEP ,EU27_2020 ,BE,,Belgium
4179,PAS_BRD_DEP ,EU27_2020 ,BG,,Bulgaria
4180,PAS_BRD_DEP ,EU27_2020 ,CY,,Cyprus
4181,PAS_BRD_DEP ,EU27_2020 ,CZ,,Czech Republic
4182,PAS_BRD_DEP ,EU27_2020 ,DE,,Germany
4183,PAS_BRD_DEP ,EU27_2020 ,DK,,Denmark
4184,PAS_BRD_DEP ,EU27_2020 ,EE,,Estonia
4185,PAS_BRD_DEP ,EU27_2020 ,ES,,Spain
4186,PAS_BRD_DEP ,EU27_2020 ,FI,,Finland
4187,PAS_BRD_DEP ,EU27_2020 ,FR,,France
4188,PAS_BRD_DEP ,EU27_2020 ,HR,,Croatia
4189,PAS_BRD_DEP ,EU27_2020 ,HU,,Hungary
4190,PAS_BRD_DEP ,EU27_2020 ,IE,,Ireland
4191,PAS_BRD_DEP ,EU27_2020 ,IT,,Italy
4192,PAS_BRD_DEP ,EU27_2020 ,LT,,Lithuania
4193,PAS_BRD_DEP ,EU27_2020 ,LU,,Luxembourg
4194,PAS_BRD_DEP ,EU27_2020 ,LV,,Latvia
4195,PAS_BRD_DEP ,EU27_2020 ,MT,,Malta
4196,PAS_BRD_DEP ,EU27_2020 ,NL,,Netherlands
4197,PAS_BRD_DEP ,EU27_2020 ,PL,,Poland
4198,PAS_BRD_DEP ,EU27_2020 ,PT,,Portugal
4199,PAS_BRD_DEP ,EU27_2020 ,RO,,Romania
4200,PAS_BRD_DEP ,EU27_2020 ,SE,,Sweden
4201,PAS_BRD_DEP ,EU27_2020 ,SI,,Slovenia
4202,PAS_BRD_DEP ,EU27_2020 ,SK,,Slovakia
4203,PAS_BRD_DEP ,EU28 ,AT,,Austria
4204,PAS_BRD_DEP ,EU28 ,BE,,Belgium
4205,PAS_BRD_DEP ,EU28 ,BG,,Bulgaria
4206,PAS_BRD_DEP ,EU28 ,CY,,Cyprus
4207,PAS_BRD_DEP ,EU28 ,CZ,,Czech Republic
4208,PAS_BRD_DEP ,EU28 ,DE,,Germany
4209,PAS_BRD_DEP ,EU28 ,DK,,Denmark
4210,PAS_BRD_DEP ,EU28 ,EE,,Estonia
4211,PAS_BRD_DEP ,EU28 ,ES,,Spain
4212,PAS_BRD_DEP ,EU28 ,FI,,Finland
4213,PAS_BRD_DEP ,EU28 ,FR,,France
4214,PAS_BRD_DEP ,EU28 ,HR,,Croatia
4215,PAS_BRD_DEP ,EU28 ,HU,,Hungary
4216,PAS_BRD_DEP ,EU28 ,IE,,Ireland
4217,PAS_BRD_DEP ,EU28 ,IT,,Italy
4218,PAS_BRD_DEP ,EU28 ,LT,,Lithuania
4219,PAS_BRD_DEP ,EU28 ,LU,,Luxembourg
4220,PAS_BRD_DEP ,EU28 ,LV,,Latvia
4221,PAS_BRD_DEP ,EU28 ,MT,,Malta
4222,PAS_BRD_DEP ,EU28 ,NL,,Netherlands
4223,PAS_BRD_DEP ,EU28 ,PL,,Poland
4224,PAS_BRD_DEP ,EU28 ,PT,,Portugal
4225,PAS_BRD_DEP ,EU28 ,RO,,Romania
4226,PAS_BRD_DEP ,EU28 ,SE,,Sweden
4227,PAS_BRD_DEP ,EU28 ,SI,,Slovenia
4228,PAS_BRD_DEP ,EU28 ,SK,,Slovakia
4229,PAS_BRD_DEP ,FI ,AT,,Austria
4230,PAS_BRD_DEP ,FI ,BE,,Belgium
4231,PAS_BRD_DEP ,FI ,BG,,Bulgaria
4232,PAS_BRD_DEP ,FI ,CY,,Cyprus
4233,PAS_BRD_DEP ,FI ,CZ,,Czech Republic
4234,PAS_BRD_DEP ,FI ,DE,,Germany
4235,PAS_BRD_DEP ,FI ,DK,,Denmark
4236,PAS_BRD_DEP ,FI ,EE,,Estonia
4237,PAS_BRD_DEP ,FI ,ES,,Spain
4238,PAS_BRD_DEP ,FI ,FR,,France
4239,PAS_BRD_DEP ,FI ,HR,,Croatia
4240,PAS_BRD_DEP ,FI ,HU,,Hungary
4241,PAS_BRD_DEP ,FI ,IE,,Ireland
4242,PAS_BRD_DEP ,FI ,IT,,Italy
4243,PAS_BRD_DEP ,FI ,LT,,Lithuania
4244,PAS_BRD_DEP ,FI ,LU,,Luxembourg
4245,PAS_BRD_DEP ,FI ,LV,,Latvia
4246,PAS_BRD_DEP ,FI ,MT,,Malta
4247,PAS_BRD_DEP ,FI ,NL,,Netherlands
4248,PAS_BRD_DEP ,FI ,PL,,Poland
4249,PAS_BRD_DEP ,FI ,PT,,Portugal
4250,PAS_BRD_DEP ,FI ,RO,,Romania
4251,PAS_BRD_DEP ,FI ,SE,,Sweden
4252,PAS_BRD_DEP ,FI ,SI,,Slovenia
4253,PAS_BRD_DEP ,FI ,SK,,Slovakia
4254,PAS_BRD_DEP ,FR ,AT,,Austria
4255,PAS_BRD_DEP ,FR ,BE,,Belgium
4256,PAS_BRD_DEP ,FR ,BG,,Bulgaria
4257,PAS_BRD_DEP ,FR ,CY,,Cyprus
4258,PAS_BRD_DEP ,FR ,CZ,,Czech Republic
4259,PAS_BRD_DEP ,FR ,DE,,Germany
4260,PAS_BRD_DEP ,FR ,DK,,Denmark
4261,PAS_BRD_DEP ,FR ,EE,,Estonia
4262,PAS_BRD_DEP ,FR ,ES,,Spain
4263,PAS_BRD_DEP ,FR ,FI,,Finland
4264,PAS_BRD_DEP ,FR ,HR,,Croatia
4265,PAS_BRD_DEP ,FR ,HU,,Hungary
4266,PAS_BRD_DEP ,FR ,IE,,Ireland
4267,PAS_BRD_DEP ,FR ,IT,,Italy
4268,PAS_BRD_DEP ,FR ,LT,,Lithuania
4269,PAS_BRD_DEP ,FR ,LU,,Luxembourg
4270,PAS_BRD_DEP ,FR ,LV,,Latvia
4271,PAS_BRD_DEP ,FR ,MT,,Malta
4272,PAS_BRD_DEP ,FR ,NL,,Netherlands
4273,PAS_BRD_DEP ,FR ,PL,,Poland
4274,PAS_BRD_DEP ,FR ,PT,,Portugal
4275,PAS_BRD_DEP ,FR ,RO,,Romania
4276,PAS_BRD_DEP ,FR ,SE,,Sweden
4277,PAS_BRD_DEP ,FR ,SI,,Slovenia
4278,PAS_BRD_DEP ,FR ,SK,,Slovakia
4279,PAS_BRD_DEP ,HR ,AT,,Austria
4280,PAS_BRD_DEP ,HR ,BE,,Belgium
4281,PAS_BRD_DEP ,HR ,BG,,Bulgaria
4282,PAS_BRD_DEP ,HR ,CY,,Cyprus
4283,PAS_BRD_DEP ,HR ,CZ,,Czech Republic
4284,PAS_BRD_DEP ,HR ,DE,,Germany
4285,PAS_BRD_DEP ,HR ,DK,,Denmark
4286,PAS_BRD_DEP ,HR ,EE,,Estonia
4287,PAS_BRD_DEP ,HR ,ES,,Spain
4288,PAS_BRD_DEP ,HR ,FI,,Finland
4289,PAS_BRD_DEP ,HR ,FR,,France
4290,PAS_BRD_DEP ,HR ,HU,,Hungary
4291,PAS_BRD_DEP ,HR ,IE,,Ireland
4292,PAS_BRD_DEP ,HR ,IT,,Italy
4293,PAS_BRD_DEP ,HR ,LT,,Lithuania
4294,PAS_BRD_DEP ,HR ,LU,,Luxembourg
4295,PAS_BRD_DEP ,HR ,LV,,Latvia
4296,PAS_BRD_DEP ,HR ,MT,,Malta
4297,PAS_BRD_DEP ,HR ,NL,,Netherlands
4298,PAS_BRD_DEP ,HR ,PL,,Poland
4299,PAS_BRD_DEP ,HR ,PT,,Portugal
4300,PAS_BRD_DEP ,HR ,RO,,Romania
4301,PAS_BRD_DEP ,HR ,SE,,Sweden
4302,PAS_BRD_DEP ,HR ,SI,,Slovenia
4303,PAS_BRD_DEP ,HR ,SK,,Slovakia
4304,PAS_BRD_DEP ,HU ,AT,,Austria
4305,PAS_BRD_DEP ,HU ,BE,,Belgium
4306,PAS_BRD_DEP ,HU ,BG,,Bulgaria
4307,PAS_BRD_DEP ,HU ,CY,,Cyprus
4308,PAS_BRD_DEP ,HU ,CZ,,Czech Republic
4309,PAS_BRD_DEP ,HU ,DE,,Germany
4310,PAS_BRD_DEP ,HU ,DK,,Denmark
4311,PAS_BRD_DEP ,HU ,EE,,Estonia
4312,PAS_BRD_DEP ,HU ,ES,,Spain
4313,PAS_BRD_DEP ,HU ,FI,,Finland
4314,PAS_BRD_DEP ,HU ,FR,,France
4315,PAS_BRD_DEP ,HU ,HR,,Croatia
4316,PAS_BRD_DEP ,HU ,IE,,Ireland
4317,PAS_BRD_DEP ,HU ,IT,,Italy
4318,PAS_BRD_DEP ,HU ,LT,,Lithuania
4319,PAS_BRD_DEP ,HU ,LU,,Luxembourg
4320,PAS_BRD_DEP ,HU ,LV,,Latvia
4321,PAS_BRD_DEP ,HU ,MT,,Malta
4322,PAS_BRD_DEP ,HU ,NL,,Netherlands
4323,PAS_BRD_DEP ,HU ,PL,,Poland
4324,PAS_BRD_DEP ,HU ,PT,,Portugal
4325,PAS_BRD_DEP ,HU ,RO,,Romania
4326,PAS_BRD_DEP ,HU ,SE,,Sweden
4327,PAS_BRD_DEP ,HU ,SI,,Slovenia
4328,PAS_BRD_DEP ,HU ,SK,,Slovakia
4329,PAS_BRD_DEP ,IE ,AT,,Austria
4330,PAS_BRD_DEP ,IE ,BE,,Belgium
4331,PAS_BRD_DEP ,IE ,BG,,Bulgaria
4332,PAS_BRD_DEP ,IE ,CY,,Cyprus
4333,PAS_BRD_DEP ,IE ,CZ,,Czech Republic
4334,PAS_BRD_DEP ,IE ,DE,,Germany
4335,PAS_BRD_DEP ,IE ,DK,,Denmark
4336,PAS_BRD_DEP ,IE ,EE,,Estonia
4337,PAS_BRD_DEP ,IE ,ES,,Spain
4338,PAS_BRD_DEP ,IE ,FI,,Finland
4339,PAS_BRD_DEP ,IE ,FR,,France
4340,PAS_BRD_DEP ,IE ,HR,,Croatia
4341,PAS_BRD_DEP ,IE ,HU,,Hungary
4342,PAS_BRD_DEP ,IE ,IT,,Italy
4343,PAS_BRD_DEP ,IE ,LT,,Lithuania
4344,PAS_BRD_DEP ,IE ,LU,,Luxembourg
4345,PAS_BRD_DEP ,IE ,LV,,Latvia
4346,PAS_BRD_DEP ,IE ,MT,,Malta
4347,PAS_BRD_DEP ,IE ,NL,,Netherlands
4348,PAS_BRD_DEP ,IE ,PL,,Poland
4349,PAS_BRD_DEP ,IE ,PT,,Portugal
4350,PAS_BRD_DEP ,IE ,RO,,Romania
4351,PAS_BRD_DEP ,IE ,SE,,Sweden
4352,PAS_BRD_DEP ,IE ,SI,,Slovenia
4353,PAS_BRD_DEP ,IE ,SK,,Slovakia
4354,PAS_BRD_DEP ,IT ,AT,,Austria
4355,PAS_BRD_DEP ,IT ,BE,,Belgium
4356,PAS_BRD_DEP ,IT ,BG,,Bulgaria
4357,PAS_BRD_DEP ,IT ,CY,,Cyprus
4358,PAS_BRD_DEP ,IT ,CZ,,Czech Republic
4359,PAS_BRD_DEP ,IT ,DE,,Germany
4360,PAS_BRD_DEP ,IT ,DK,,Denmark
4361,PAS_BRD_DEP ,IT ,EE,,Estonia
4362,PAS_BRD_DEP ,IT ,ES,,Spain
4363,PAS_BRD_DEP ,IT ,FI,,Finland
4364,PAS_BRD_DEP ,IT ,FR,,France
4365,PAS_BRD_DEP ,IT ,HR,,Croatia
4366,PAS_BRD_DEP ,IT ,HU,,Hungary
4367,PAS_BRD_DEP ,IT ,IE,,Ireland
4368,PAS_BRD_DEP ,IT ,LT,,Lithuania
4369,PAS_BRD_DEP ,IT ,LU,,Luxembourg
4370,PAS_BRD_DEP ,IT ,LV,,Latvia
4371,PAS_BRD_DEP ,IT ,MT,,Malta
4372,PAS_BRD_DEP ,IT ,NL,,Netherlands
4373,PAS_BRD_DEP ,IT ,PL,,Poland
4374,PAS_BRD_DEP ,IT ,PT,,Portugal
4375,PAS_BRD_DEP ,IT ,RO,,Romania
4376,PAS_BRD_DEP ,IT ,SE,,Sweden
4377,PAS_BRD_DEP ,IT ,SI,,Slovenia
4378,PAS_BRD_DEP ,IT ,SK,,Slovakia
4379,PAS_BRD_DEP ,LT ,AT,,Austria
4380,PAS_BRD_DEP ,LT ,BE,,Belgium
4381,PAS_BRD_DEP ,LT ,BG,,Bulgaria
4382,PAS_BRD_DEP ,LT ,CY,,Cyprus
4383,PAS_BRD_DEP ,LT ,CZ,,Czech Republic
4384,PAS_BRD_DEP ,LT ,DE,,Germany
4385,PAS_BRD_DEP ,LT ,DK,,Denmark
4386,PAS_BRD_DEP ,LT ,EE,,Estonia
4387,PAS_BRD_DEP ,LT ,ES,,Spain
4388,PAS_BRD_DEP ,LT ,FI,,Finland
4389,PAS_BRD_DEP ,LT ,FR,,France
4390,PAS_BRD_DEP ,LT ,HR,,Croatia
4391,PAS_BRD_DEP ,LT ,HU,,Hungary
4392,PAS_BRD_DEP ,LT ,IE,,Ireland
4393,PAS_BRD_DEP ,LT ,IT,,Italy
4394,PAS_BRD_DEP ,LT ,LU,,Luxembourg
4395,PAS_BRD_DEP ,LT ,LV,,Latvia
4396,PAS_BRD_DEP ,LT ,MT,,Malta
4397,PAS_BRD_DEP ,LT ,NL,,Netherlands
4398,PAS_BRD_DEP ,LT ,PL,,Poland
4399,PAS_BRD_DEP ,LT ,PT,,Portugal
4400,PAS_BRD_DEP ,LT ,RO,,Romania
4401,PAS_BRD_DEP ,LT ,SE,,Sweden
4402,PAS_BRD_DEP ,LT ,SI,,Slovenia
4403,PAS_BRD_DEP ,LT ,SK,,Slovakia
4404,PAS_BRD_DEP ,LU ,AT,,Austria
4405,PAS_BRD_DEP ,LU ,BE,,Belgium
4406,PAS_BRD_DEP ,LU ,BG,,Bulgaria
